lcl|NC_015762.1_mrna_XM_012316519.2_1	LOC100649911
lcl|NC_015776.1_mrna_XM_012316633.2_18624	LOC100643218
lcl|NC_015776.1_mrna_XM_012316634.2_18625	LOC100643218
lcl|NC_015776.1_mrna_XM_020867050.1_18626	LOC100643218
lcl|NC_015776.1_mrna_XM_012316635.2_18627	LOC100643218
lcl|NC_015776.1_mrna_XM_012316630.2_18628	LOC100645775
lcl|NC_015776.1_mrna_XM_012316628.2_18629	LOC100645775
lcl|NC_015776.1_mrna_XM_020867052.1_18630	LOC100645775
lcl|NC_015776.1_mrna_XM_012316631.2_18631	LOC100645775
lcl|NC_015776.1_mrna_XM_012316629.2_18632	LOC100645775
lcl|NC_015776.1_mrna_XM_012316627.2_18633	LOC100645775
lcl|NC_015776.1_mrna_XM_012316660.2_18634	LOC100646009
lcl|NC_015776.1_mrna_XM_012316637.2_18635	LOC100642538
lcl|NC_015776.1_mrna_XM_003400940.3_18636	LOC100642538
lcl|NC_015776.1_mrna_XM_003400943.3_18637	LOC100642901
lcl|NC_015776.1_mrna_XM_003400941.3_18638	LOC100642660
lcl|NC_015776.1_mrna_XM_012316641.2_18639	LOC100642660
lcl|NC_015776.1_mrna_XM_012316638.1_18640	LOC100642777
lcl|NC_015776.1_mrna_XM_012316639.2_18641	LOC100642777
lcl|NC_015776.1_mrna_XM_012316643.1_18642	LOC100643015
lcl|NC_015776.1_mrna_XM_012316644.1_18643	LOC100643015
lcl|NC_015776.1_mrna_XM_012316648.2_18644	LOC100643015
lcl|NC_015776.1_mrna_XM_012316647.2_18645	LOC100643015
lcl|NC_015776.1_mrna_XM_003400944.3_18646	LOC100643015
lcl|NC_015776.1_mrna_XM_012316646.2_18647	LOC100643015
lcl|NC_015776.1_mrna_XM_020866788.1_18648	LOC100643015
lcl|NC_015776.1_mrna_XM_020866789.1_18649	LOC100643015
lcl|NC_015776.1_mrna_XM_012316642.2_18650	LOC100645348
lcl|NC_015776.1_mrna_XM_012316649.2_18651	LOC100645539
lcl|NC_015776.1_mrna_XM_003400947.3_18652	LOC100643343
lcl|NC_015776.1_mrna_XM_012316650.2_18653	LOC100643465
lcl|NC_015776.1_ncrna_XR_002308444.1_18654	LOC110119922
lcl|NC_015776.1_mrna_XM_003400966.3_18655	LOC100645655
lcl|NC_015776.1_mrna_XM_003400955.3_18656	LOC100644225
lcl|NC_015776.1_mrna_XM_003400953.3_18657	LOC100643956
lcl|NC_015776.1_mrna_XM_012316651.2_18658	LOC100643956
lcl|NC_015776.1_mrna_XM_003400951.3_18659	LOC100643829
lcl|NC_015776.1_mrna_XM_012316652.2_18660	LOC100644658
lcl|NC_015776.1_mrna_XM_020866820.1_18661	LOC100643713
lcl|NC_015776.1_mrna_XM_020866821.1_18662	LOC100643713
lcl|NC_015776.1_mrna_XM_020866819.1_18663	LOC100643713
lcl|NC_015776.1_ncrna_XR_002308436.1_18664	LOC110119916
lcl|NC_015776.1_mrna_XM_012316655.2_18665	LOC100645892
lcl|NC_015776.1_mrna_XM_012316656.2_18666	LOC100645892
lcl|NC_015776.1_mrna_XM_012316657.2_18667	LOC100645892
lcl|NC_015776.1_mrna_XM_012316658.2_18668	LOC100645892
lcl|NC_015776.1_mrna_XM_003400956.3_18669	LOC100644344
lcl|NC_015776.1_mrna_XM_012316654.2_18670	LOC105666517
lcl|NC_015776.1_mrna_XM_020866818.1_18671	LOC100643593
lcl|NC_015776.1_mrna_XM_020866822.1_18672	LOC100644864
lcl|NC_015776.1_mrna_XM_003400959.3_18673	LOC100644864
lcl|NC_015776.1_mrna_XM_020866823.1_18674	LOC100644864
lcl|NC_015776.1_mrna_XM_020866873.1_18675	LOC100644981
lcl|NC_015776.1_mrna_XM_020866872.1_18676	LOC100644981
lcl|NC_015776.1_mrna_XM_012316659.2_18677	LOC100644981
lcl|NC_015776.1_mrna_XM_020866870.1_18678	LOC100644981
lcl|NC_015776.1_mrna_XM_020866871.1_18679	LOC100644981
lcl|NC_015776.1_mrna_XM_020866874.1_18680	LOC100644981
lcl|NC_015776.1_mrna_XM_003401102.3_18681	LOC100642661
lcl|NC_015776.1_mrna_XM_003401164.3_18682	LOC100650579
lcl|NC_015776.1_mrna_XM_020866717.1_18683	LOC100645692
lcl|NC_015776.1_mrna_XM_003401154.3_18684	LOC100649427
lcl|NC_015776.1_mrna_XM_012316667.2_18685	LOC100649034
lcl|NC_015776.1_mrna_XM_012316665.2_18686	LOC100649034
lcl|NC_015776.1_mrna_XM_012316664.2_18687	LOC100649034
lcl|NC_015776.1_mrna_XM_012316663.2_18688	LOC100646361
lcl|NC_015776.1_mrna_XM_003400972.3_18689	LOC100646361
lcl|NC_015776.1_mrna_XM_012316668.2_18690	LOC100642778
lcl|NC_015776.1_mrna_XM_020866869.1_18691	LOC100648459
lcl|NC_015776.1_mrna_XM_003400989.3_18692	LOC100648459
lcl|NC_015776.1_mrna_XM_020866868.1_18693	LOC100648459
lcl|NC_015776.1_mrna_XM_012316669.2_18694	LOC100651020
lcl|NC_015776.1_mrna_XM_012316674.2_18695	LOC105666518
lcl|NC_015776.1_miscrna_XR_001099347.2_18696	LOC105666518
lcl|NC_015776.1_mrna_XM_003401001.3_18697	LOC100649899
lcl|NC_015776.1_mrna_XM_012316672.2_18698	LOC100651020
lcl|NC_015776.1_mrna_XM_012316673.2_18699	LOC100651020
lcl|NC_015776.1_ncrna_XR_002308467.1_18700	LOC110119947
lcl|NC_015776.1_mrna_XM_003401020.3_18701	LOC100642264
lcl|NC_015776.1_miscrna_XR_001099348.2_18702	LOC100642264
lcl|NC_015776.1_mrna_XM_003401021.3_18703	LOC100642264
lcl|NC_015776.1_mrna_XM_012316690.2_18704	LOC100643424
lcl|NC_015776.1_mrna_XM_020867053.1_18705	LOC100642902
lcl|NC_015776.1_mrna_XM_020867055.1_18706	LOC100642902
lcl|NC_015776.1_mrna_XM_020867056.1_18707	LOC100642902
lcl|NC_015776.1_mrna_XM_020867057.1_18708	LOC100642902
lcl|NC_015776.1_mrna_XM_020867054.1_18709	LOC100642902
lcl|NC_015776.1_mrna_XM_020867064.1_18710	LOC100648802
lcl|NC_015776.1_mrna_XM_012316678.2_18711	LOC100644536
lcl|NC_015776.1_mrna_XM_012316677.2_18712	LOC105666520
lcl|NC_015776.1_mrna_XM_020867063.1_18713	LOC110119153
lcl|NC_015776.1_mrna_XM_020867060.1_18714	LOC110119153
lcl|NC_015776.1_mrna_XM_020867061.1_18715	LOC110119153
lcl|NC_015776.1_mrna_XM_020867062.1_18716	LOC110119153
lcl|NC_015776.1_mrna_XM_012316676.2_18717	LOC105666519
lcl|NC_015776.1_mrna_XM_012316675.2_18718	LOC105666519
lcl|NC_015776.1_mrna_XM_020867058.1_18719	LOC100647518
lcl|NC_015776.1_mrna_XM_020867059.1_18720	LOC100647518
lcl|NC_015776.1_mrna_XM_012316691.2_18721	LOC105666521
lcl|NC_015776.1_mrna_XM_012316692.2_18722	LOC105666521
lcl|NC_015776.1_mrna_XM_003401086.2_18723	LOC100650824
lcl|NC_015776.1_mrna_XM_012316694.2_18724	LOC100649947
lcl|NC_015776.1_mrna_XM_020866863.1_18725	LOC100643137
lcl|NC_015776.1_mrna_XM_012316697.2_18726	LOC100643137
lcl|NC_015776.1_mrna_XM_012316698.2_18727	LOC100643137
lcl|NC_015776.1_mrna_XM_012316699.2_18728	LOC100643137
lcl|NC_015776.1_mrna_XM_003401109.3_18729	LOC100643627
lcl|NC_015776.1_mrna_XM_012316703.2_18730	LOC100644822
lcl|NC_015776.1_mrna_XM_020866861.1_18731	LOC100643259
lcl|NC_015776.1_mrna_XM_020866860.1_18732	LOC100643259
lcl|NC_015776.1_mrna_XM_020866859.1_18733	LOC100643259
lcl|NC_015776.1_mrna_XM_012316701.2_18734	LOC100643259
lcl|NC_015776.1_mrna_XM_012316702.2_18735	LOC100643259
lcl|NC_015776.1_mrna_XM_012316700.2_18736	LOC100643259
lcl|NC_015776.1_mrna_XM_003401134.3_18737	LOC100646965
lcl|NC_015776.1_mrna_XM_012316705.2_18738	LOC100645776
lcl|NC_015776.1_mrna_XM_003401140.3_18739	LOC100647790
lcl|NC_015776.1_mrna_XM_003401145.3_18740	LOC100648461
lcl|NC_015776.1_mrna_XM_012316708.2_18741	LOC100648343
lcl|NC_015776.1_mrna_XM_012316706.2_18742	LOC100648343
lcl|NC_015776.1_mrna_XM_012316711.2_18743	LOC100648343
lcl|NC_015776.1_mrna_XM_012316710.2_18744	LOC100648343
lcl|NC_015776.1_mrna_XM_012316709.2_18745	LOC100648343
lcl|NC_015776.1_mrna_XM_012316707.2_18746	LOC100648343
lcl|NC_015776.1_mrna_XM_003401144.3_18747	LOC100648343
lcl|NC_015776.1_miscrna_XR_002308460.1_18748	LOC100648576
lcl|NC_015776.1_miscrna_XR_002308461.1_18749	LOC100648576
lcl|NC_015776.1_mrna_XM_020866990.1_18750	LOC100648576
lcl|NC_015776.1_mrna_XM_020866988.1_18751	LOC100648576
lcl|NC_015776.1_mrna_XM_020866989.1_18752	LOC100648576
lcl|NC_015776.1_mrna_XM_020866987.1_18753	LOC100648576
lcl|NC_015776.1_mrna_XM_012316712.2_18754	LOC100648576
lcl|NC_015776.1_mrna_XM_012316716.2_18755	LOC100648693
lcl|NC_015776.1_mrna_XM_003401147.3_18756	LOC100648693
lcl|NC_015776.1_mrna_XM_012316719.2_18757	LOC100648693
lcl|NC_015776.1_mrna_XM_020866992.1_18758	LOC100648693
lcl|NC_015776.1_mrna_XM_012316717.2_18759	LOC100648693
lcl|NC_015776.1_mrna_XM_012316720.2_18760	LOC100648693
lcl|NC_015776.1_mrna_XM_012316718.2_18761	LOC100648693
lcl|NC_015776.1_mrna_XM_020866993.1_18762	LOC100648693
lcl|NC_015776.1_mrna_XM_012316723.2_18763	LOC100649310
lcl|NC_015776.1_mrna_XM_012316722.2_18764	LOC100649310
lcl|NC_015776.1_mrna_XM_003401149.3_18765	LOC100648915
lcl|NC_015776.1_mrna_XM_012316740.2_18766	LOC100648803
lcl|NC_015776.1_mrna_XM_020866999.1_18767	LOC100648803
lcl|NC_015776.1_mrna_XM_020866994.1_18768	LOC100648803
lcl|NC_015776.1_mrna_XM_012316736.2_18769	LOC100648803
lcl|NC_015776.1_mrna_XM_020866998.1_18770	LOC100648803
lcl|NC_015776.1_mrna_XM_020866996.1_18771	LOC100648803
lcl|NC_015776.1_mrna_XM_020867001.1_18772	LOC100648803
lcl|NC_015776.1_mrna_XM_012316728.2_18773	LOC100648803
lcl|NC_015776.1_mrna_XM_012316733.2_18774	LOC100648803
lcl|NC_015776.1_mrna_XM_012316742.2_18775	LOC100648803
lcl|NC_015776.1_mrna_XM_020867003.1_18776	LOC100648803
lcl|NC_015776.1_mrna_XM_020866997.1_18777	LOC100648803
lcl|NC_015776.1_mrna_XM_003401148.3_18778	LOC100648803
lcl|NC_015776.1_mrna_XM_012316734.2_18779	LOC100648803
lcl|NC_015776.1_mrna_XM_012316727.2_18780	LOC100648803
lcl|NC_015776.1_mrna_XM_012316738.2_18781	LOC100648803
lcl|NC_015776.1_mrna_XM_020867002.1_18782	LOC100648803
lcl|NC_015776.1_mrna_XM_012316730.2_18783	LOC100648803
lcl|NC_015776.1_mrna_XM_012316732.2_18784	LOC100648803
lcl|NC_015776.1_mrna_XM_012316741.2_18785	LOC100648803
lcl|NC_015776.1_mrna_XM_020867000.1_18786	LOC100648803
lcl|NC_015776.1_mrna_XM_012316739.2_18787	LOC100648803
lcl|NC_015776.1_ncrna_XR_001099349.2_18788	LOC105666522
lcl|NC_015776.1_mrna_XM_003401107.3_18789	LOC100643382
lcl|NC_015776.1_ncrna_XR_002308463.1_18790	LOC110119943
lcl|NC_015776.1_mrna_XM_003401155.3_18791	LOC100649552
lcl|NC_015776.1_mrna_XM_012316724.2_18792	LOC100649552
lcl|NC_015776.1_mrna_XM_003401156.3_18793	LOC100649552
lcl|NC_015776.1_mrna_XM_012316725.2_18794	LOC100649552
lcl|NC_015776.1_mrna_XM_020867004.1_18795	LOC100649552
lcl|NC_015776.1_mrna_XM_020867006.1_18796	LOC100649552
lcl|NC_015776.1_trna_18797	TRNAA-CGC
lcl|NC_015776.1_trna_18798	TRNAK-UUU
lcl|NC_015776.1_mrna_XM_003401157.3_18799	LOC100649748
lcl|NC_015776.1_mrna_XM_003401158.3_18800	LOC100649858
lcl|NC_015776.1_mrna_XM_003401159.2_18801	LOC100649973
lcl|NC_015776.1_mrna_XM_020867017.1_18802	LOC100650096
lcl|NC_015776.1_mrna_XM_003401160.3_18803	LOC100650096
lcl|NC_015776.1_mrna_XM_020867019.1_18804	LOC100650096
lcl|NC_015776.1_mrna_XM_020867018.1_18805	LOC100650096
lcl|NC_015776.1_mrna_XM_003401161.3_18806	LOC100650221
lcl|NC_015776.1_mrna_XM_012316746.2_18807	LOC100643503
lcl|NC_015776.1_mrna_XM_003401108.3_18808	LOC100643503
lcl|NC_015776.1_mrna_XM_012316749.2_18809	LOC100650343
lcl|NC_015776.1_mrna_XM_003401162.3_18810	LOC100650343
lcl|NC_015776.1_mrna_XM_020867008.1_18811	LOC100643744
lcl|NC_015776.1_mrna_XM_020867014.1_18812	LOC100643744
lcl|NC_015776.1_mrna_XM_020867009.1_18813	LOC100643744
lcl|NC_015776.1_mrna_XM_020867007.1_18814	LOC100643744
lcl|NC_015776.1_mrna_XM_020867010.1_18815	LOC100643744
lcl|NC_015776.1_mrna_XM_020867011.1_18816	LOC100643744
lcl|NC_015776.1_mrna_XM_020867012.1_18817	LOC100643744
lcl|NC_015776.1_mrna_XM_020867013.1_18818	LOC100643744
lcl|NC_015776.1_mrna_XM_020867015.1_18819	LOC100643744
lcl|NC_015776.1_ncrna_XR_002308464.1_18820	LOC110119945
lcl|NC_015776.1_mrna_XM_020867016.1_18821	LOC100643862
lcl|NC_015776.1_mrna_XM_012316752.2_18822	LOC100643862
lcl|NC_015776.1_mrna_XM_012316751.2_18823	LOC100643862
lcl|NC_015776.1_mrna_XM_012316750.2_18824	LOC100650460
lcl|NC_015776.1_mrna_XM_020866858.1_18825	LOC110119921
lcl|NC_015776.1_mrna_XM_020866935.1_18826	LOC110119936
lcl|NC_015776.1_mrna_XM_020867101.1_18827	LOC100643986
lcl|NC_015776.1_mrna_XM_020867099.1_18828	LOC110119952
lcl|NC_015776.1_mrna_XM_020867100.1_18829	LOC110119952
lcl|NC_015776.1_mrna_XM_003401165.3_18830	LOC100650789
lcl|NC_015776.1_mrna_XM_020867097.1_18831	LOC100646242
lcl|NC_015776.1_mrna_XM_003400971.3_18832	LOC100646242
lcl|NC_015776.1_mrna_XM_020867098.1_18833	LOC100646242
lcl|NC_015776.1_mrna_XM_012316757.2_18834	LOC100646126
lcl|NC_015776.1_mrna_XM_012316755.2_18835	LOC100644345
lcl|NC_015776.1_mrna_XM_012316756.2_18836	LOC100644345
lcl|NC_015776.1_mrna_XM_020867096.1_18837	LOC100644345
lcl|NC_015776.1_mrna_XM_012316758.2_18838	LOC100646603
lcl|NC_015776.1_mrna_XM_003400974.3_18839	LOC100646603
lcl|NC_015776.1_mrna_XM_012316760.2_18840	LOC100644461
lcl|NC_015776.1_mrna_XM_020866840.1_18841	LOC100646484
lcl|NC_015776.1_mrna_XM_020866841.1_18842	LOC100646484
lcl|NC_015776.1_mrna_XM_020866839.1_18843	LOC100646484
lcl|NC_015776.1_mrna_XM_020866843.1_18844	LOC100646484
lcl|NC_015776.1_mrna_XM_020866842.1_18845	LOC100646484
lcl|NC_015776.1_mrna_XM_012316771.2_18846	LOC100646484
lcl|NC_015776.1_mrna_XM_003400976.3_18847	LOC100646844
lcl|NC_015776.1_mrna_XM_012316763.2_18848	LOC100646844
lcl|NC_015776.1_mrna_XM_012316764.2_18849	LOC100646844
lcl|NC_015776.1_mrna_XM_020866846.1_18850	LOC100646844
lcl|NC_015776.1_mrna_XM_012316762.2_18851	LOC100646724
lcl|NC_015776.1_mrna_XM_012316761.2_18852	LOC100646724
lcl|NC_015776.1_mrna_XM_020866844.1_18853	LOC100644579
lcl|NC_015776.1_mrna_XM_012316773.2_18854	LOC105666524
lcl|NC_015776.1_mrna_XM_012316774.2_18855	LOC100644697
lcl|NC_015776.1_ncrna_XR_002308440.1_18856	LOC105666525
lcl|NC_015776.1_ncrna_XR_002308438.1_18857	LOC105666525
lcl|NC_015776.1_ncrna_XR_001099351.2_18858	LOC105666525
lcl|NC_015776.1_ncrna_XR_002308439.1_18859	LOC105666525
lcl|NC_015776.1_ncrna_XR_001099350.2_18860	LOC105666525
lcl|NC_015776.1_ncrna_XR_002308441.1_18861	LOC105666526
lcl|NC_015776.1_ncrna_XR_001099355.2_18862	LOC105666526
lcl|NC_015776.1_mrna_XM_012316775.2_18863	LOC100647080
lcl|NC_015776.1_mrna_XM_003400977.3_18864	LOC100646964
lcl|NC_015776.1_mrna_XM_012316776.2_18865	LOC100647198
lcl|NC_015776.1_mrna_XM_012316778.2_18866	LOC100647438
lcl|NC_015776.1_mrna_XM_003400980.3_18867	LOC100647438
lcl|NC_015776.1_mrna_XM_003400979.3_18868	LOC100647315
lcl|NC_015776.1_mrna_XM_012316777.2_18869	LOC105666527
lcl|NC_015776.1_mrna_XM_012316781.2_18870	LOC100647553
lcl|NC_015776.1_mrna_XM_012316780.2_18871	LOC100647553
lcl|NC_015776.1_mrna_XM_012316779.2_18872	LOC105666528
lcl|NC_015776.1_mrna_XM_012316783.2_18873	LOC100647674
lcl|NC_015776.1_mrna_XM_003400986.3_18874	LOC100648145
lcl|NC_015776.1_ncrna_XR_002308442.1_18875	LOC110119918
lcl|NC_015776.1_mrna_XM_020866848.1_18876	LOC100647789
lcl|NC_015776.1_mrna_XM_003400983.3_18877	LOC100647789
lcl|NC_015776.1_mrna_XM_020866847.1_18878	LOC100647789
lcl|NC_015776.1_mrna_XM_012316904.2_18879	LOC100644942
lcl|NC_015776.1_mrna_XM_012316785.2_18880	LOC105665633
lcl|NC_015776.1_mrna_XM_012316784.2_18881	LOC105665633
lcl|NC_015776.1_mrna_XM_020866850.1_18882	LOC100647912
lcl|NC_015776.1_mrna_XM_003400988.3_18883	LOC100648341
lcl|NC_015776.1_mrna_XM_020866854.1_18884	LOC100648031
lcl|NC_015776.1_mrna_XM_020866855.1_18885	LOC100648031
lcl|NC_015776.1_mrna_XM_020866852.1_18886	LOC100648031
lcl|NC_015776.1_mrna_XM_012316905.2_18887	LOC100648031
lcl|NC_015776.1_mrna_XM_020866851.1_18888	LOC110119919
lcl|NC_015776.1_mrna_XM_020866849.1_18889	LOC100648657
lcl|NC_015776.1_mrna_XM_003400990.3_18890	LOC100648769
lcl|NC_015776.1_mrna_XM_020866730.1_18891	LOC100648882
lcl|NC_015776.1_mrna_XM_003400991.3_18892	LOC100648882
lcl|NC_015776.1_mrna_XM_012316788.2_18893	LOC100649002
lcl|NC_015776.1_mrna_XM_003400992.3_18894	LOC100649002
lcl|NC_015776.1_mrna_XM_012316789.2_18895	LOC100649002
lcl|NC_015776.1_mrna_XM_012316791.2_18896	LOC100649002
lcl|NC_015776.1_mrna_XM_012316790.2_18897	LOC100649002
lcl|NC_015776.1_mrna_XM_012316792.2_18898	LOC100650256
lcl|NC_015776.1_mrna_XM_012316793.2_18899	LOC100650256
lcl|NC_015776.1_miscrna_XR_001099356.2_18900	LOC100649118
lcl|NC_015776.1_mrna_XM_003400995.3_18901	LOC100649118
lcl|NC_015776.1_mrna_XM_003400996.3_18902	LOC100649392
lcl|NC_015776.1_mrna_XM_020866746.1_18903	LOC100649392
lcl|NC_015776.1_mrna_XM_003401000.3_18904	LOC100649785
lcl|NC_015776.1_mrna_XM_020866732.1_18905	LOC100649514
lcl|NC_015776.1_mrna_XM_012316796.2_18906	LOC100649514
lcl|NC_015776.1_mrna_XM_020866734.1_18907	LOC100649514
lcl|NC_015776.1_mrna_XM_020866735.1_18908	LOC100649514
lcl|NC_015776.1_mrna_XM_020866736.1_18909	LOC100649514
lcl|NC_015776.1_mrna_XM_020866737.1_18910	LOC100649514
lcl|NC_015776.1_mrna_XM_020866738.1_18911	LOC100649514
lcl|NC_015776.1_mrna_XM_020866739.1_18912	LOC100649514
lcl|NC_015776.1_mrna_XM_020866733.1_18913	LOC100649514
lcl|NC_015776.1_mrna_XM_020866740.1_18914	LOC100649514
lcl|NC_015776.1_mrna_XM_020866742.1_18915	LOC100649514
lcl|NC_015776.1_mrna_XM_020866743.1_18916	LOC100649514
lcl|NC_015776.1_mrna_XM_020866744.1_18917	LOC100649514
lcl|NC_015776.1_mrna_XM_020866741.1_18918	LOC100649514
lcl|NC_015776.1_mrna_XM_003401002.3_18919	LOC100650014
lcl|NC_015776.1_mrna_XM_003401005.3_18920	LOC100650541
lcl|NC_015776.1_mrna_XM_020866747.1_18921	LOC105666530
lcl|NC_015776.1_mrna_XM_012316801.2_18922	LOC105666530
lcl|NC_015776.1_mrna_XM_012316804.2_18923	LOC100645176
lcl|NC_015776.1_mrna_XM_003401006.3_18924	LOC100650788
lcl|NC_015776.1_mrna_XM_020867092.1_18925	LOC100650664
lcl|NC_015776.1_ncrna_XR_002308476.1_18926	LOC110119951
lcl|NC_015776.1_mrna_XM_003401009.2_18927	LOC100651141
lcl|NC_015776.1_mrna_XM_003401010.3_18928	LOC100651264
lcl|NC_015776.1_mrna_XM_003401012.3_18929	LOC100651503
lcl|NC_015776.1_mrna_XM_012316806.2_18930	LOC105666531
lcl|NC_015776.1_mrna_XM_012316809.1_18931	LOC100631095
lcl|NC_015776.1_mrna_XM_012316807.1_18932	LOC100631086
lcl|NC_015776.1_mrna_XM_012316816.2_18933	LOC100652093
lcl|NC_015776.1_mrna_XM_012316813.2_18934	LOC100651734
lcl|NC_015776.1_mrna_XM_012316812.2_18935	LOC100651734
lcl|NC_015776.1_mrna_XM_003401014.3_18936	LOC100651734
lcl|NC_015776.1_mrna_XM_012316814.2_18937	LOC100651734
lcl|NC_015776.1_mrna_XM_012316811.2_18938	LOC100651972
lcl|NC_015776.1_mrna_XM_012316810.2_18939	LOC100651855
lcl|NC_015776.1_mrna_XM_003401015.3_18940	LOC100651855
lcl|NC_015776.1_mrna_XM_020867083.1_18941	LOC100651618
lcl|NC_015776.1_mrna_XM_020867085.1_18942	LOC100651618
lcl|NC_015776.1_mrna_XM_020867087.1_18943	LOC100651618
lcl|NC_015776.1_mrna_XM_012316824.2_18944	LOC100651618
lcl|NC_015776.1_mrna_XM_003401013.3_18945	LOC100651618
lcl|NC_015776.1_mrna_XM_020867084.1_18946	LOC100651618
lcl|NC_015776.1_mrna_XM_020867086.1_18947	LOC100651618
lcl|NC_015776.1_mrna_XM_003401022.3_18948	LOC100642468
lcl|NC_015776.1_mrna_XM_020867088.1_18949	LOC100652212
lcl|NC_015776.1_mrna_XM_003401019.3_18950	LOC100652212
lcl|NC_015776.1_mrna_XM_003401023.2_18951	LOC100642586
lcl|NC_015776.1_mrna_XM_012316826.1_18952	LOC100642586
lcl|NC_015776.1_mrna_XM_020867093.1_18953	LOC100642586
lcl|NC_015776.1_mrna_XM_012316907.2_18954	LOC105666539
lcl|NC_015776.1_mrna_XM_020867089.1_18955	LOC100645423
lcl|NC_015776.1_mrna_XM_020867091.1_18956	LOC100645423
lcl|NC_015776.1_mrna_XM_020867090.1_18957	LOC100645423
lcl|NC_015776.1_mrna_XM_012316827.2_18958	LOC100642706
lcl|NC_015776.1_mrna_XM_003401025.3_18959	LOC100642941
lcl|NC_015776.1_mrna_XM_003401024.3_18960	LOC100642820
lcl|NC_015776.1_mrna_XM_020866838.1_18961	LOC100643178
lcl|NC_015776.1_mrna_XM_020866837.1_18962	LOC100643178
lcl|NC_015776.1_mrna_XM_020866836.1_18963	LOC100643060
lcl|NC_015776.1_miscrna_XR_002308437.1_18964	LOC100643060
lcl|NC_015776.1_mrna_XM_020866832.1_18965	LOC100643060
lcl|NC_015776.1_mrna_XM_003401026.3_18966	LOC100643060
lcl|NC_015776.1_mrna_XM_020866834.1_18967	LOC100643060
lcl|NC_015776.1_mrna_XM_020866835.1_18968	LOC100643060
lcl|NC_015776.1_mrna_XM_020866833.1_18969	LOC100643060
lcl|NC_015776.1_mrna_XM_020866831.1_18970	LOC100643060
lcl|NC_015776.1_mrna_XM_003401030.3_18971	LOC100643544
lcl|NC_015776.1_miscrna_XR_001099358.2_18972	LOC100645540
lcl|NC_015776.1_mrna_XM_012316830.2_18973	LOC100645540
lcl|NC_015776.1_mrna_XM_003401031.3_18974	LOC100643666
lcl|NC_015776.1_mrna_XM_003401032.3_18975	LOC100643783
lcl|NC_015776.1_mrna_XM_003401033.3_18976	LOC100643909
lcl|NC_015776.1_mrna_XM_020867129.1_18977	LOC100645656
lcl|NC_015776.1_mrna_XM_020867130.1_18978	LOC100645656
lcl|NC_015776.1_mrna_XM_020866936.1_18979	LOC110119937
lcl|NC_015776.1_mrna_XM_012316834.2_18980	LOC100645893
lcl|NC_015776.1_mrna_XM_020867022.1_18981	LOC100645893
lcl|NC_015776.1_mrna_XM_020867023.1_18982	LOC100645893
lcl|NC_015776.1_mrna_XM_020867020.1_18983	LOC100646271
lcl|NC_015776.1_mrna_XM_003401053.3_18984	LOC100646271
lcl|NC_015776.1_mrna_XM_003401052.3_18985	LOC100646271
lcl|NC_015776.1_mrna_XM_012316833.2_18986	LOC100646271
lcl|NC_015776.1_mrna_XM_020867021.1_18987	LOC100646271
lcl|NC_015776.1_mrna_XM_003401069.2_18988	LOC100648114
lcl|NC_015776.1_mrna_XM_003401050.3_18989	LOC100646039
lcl|NC_015776.1_mrna_XM_020866930.1_18990	LOC110119179
lcl|NC_015776.1_mrna_XM_020866937.1_18991	LOC100647752
lcl|NC_015776.1_mrna_XM_020866931.1_18992	LOC110119933
lcl|NC_015776.1_mrna_XM_020866938.1_18993	LOC100646010
lcl|NC_015776.1_mrna_XM_020866829.1_18994	LOC110119917
lcl|NC_015776.1_mrna_XM_003401128.2_18995	LOC100646127
lcl|NC_015776.1_mrna_XM_020866939.1_18996	LOC100647639
lcl|NC_015776.1_mrna_XM_020866827.1_18997	LOC100646243
lcl|NC_015776.1_mrna_XM_003401068.3_18998	LOC100647995
lcl|NC_015776.1_mrna_XM_003401067.3_18999	LOC100647875
lcl|NC_015776.1_mrna_XM_020866828.1_19000	LOC100647875
lcl|NC_015776.1_mrna_XM_003401130.3_19001	LOC100646362
lcl|NC_015776.1_mrna_XM_003401058.3_19002	LOC100646879
lcl|NC_015776.1_mrna_XM_003401070.3_19003	LOC100648227
lcl|NC_015776.1_mrna_XM_020866940.1_19004	LOC100646486
lcl|NC_015776.1_mrna_XM_012316837.2_19005	LOC100646605
lcl|NC_015776.1_mrna_XM_012316836.2_19006	LOC100646605
lcl|NC_015776.1_mrna_XM_012316839.2_19007	LOC100645140
lcl|NC_015776.1_mrna_XM_012316840.2_19008	LOC100645140
lcl|NC_015776.1_mrna_XM_003401043.3_19009	LOC100645140
lcl|NC_015776.1_mrna_XM_012316838.2_19010	LOC100645140
lcl|NC_015776.1_mrna_XM_012316841.2_19011	LOC100645140
lcl|NC_015776.1_mrna_XM_012316842.2_19012	LOC100645140
lcl|NC_015776.1_mrna_XM_003401036.3_19013	LOC100644310
lcl|NC_015776.1_mrna_XM_003401039.3_19014	LOC100644659
lcl|NC_015776.1_mrna_XM_003401061.3_19015	LOC100647199
lcl|NC_015776.1_mrna_XM_012316844.2_19016	LOC100646725
lcl|NC_015776.1_ncrna_XR_001099361.1_19017	LOC105666534
lcl|NC_015776.1_mrna_XM_003401040.3_19018	LOC100644782
lcl|NC_015776.1_mrna_XM_003401054.3_19019	LOC100646485
lcl|NC_015776.1_mrna_XM_020866801.1_19020	LOC100645811
lcl|NC_015776.1_mrna_XM_012316847.2_19021	LOC100645811
